transition,horizon,relative_origin,selected_order,selected_window,count,fraction
stable_low,3,0,1,48,1,0.03333333333333333
stable_low,3,0,2,24,6,0.2
stable_low,3,0,2,48,7,0.23333333333333334
stable_low,3,0,2,72,5,0.16666666666666666
stable_low,3,0,3,72,7,0.23333333333333334
stable_low,3,3,1,24,3,0.1
stable_low,3,3,1,48,1,0.03333333333333333
stable_low,3,3,2,24,7,0.23333333333333334
stable_low,3,3,2,48,6,0.2
stable_low,3,3,2,72,10,0.3333333333333333
stable_low,3,3,3,48,1,0.03333333333333333
stable_low,3,3,3,72,2,0.06666666666666667
stable_low,3,6,1,24,3,0.1
stable_low,3,6,1,48,1,0.03333333333333333
stable_low,3,6,2,24,4,0.13333333333333333
stable_low,3,6,2,48,8,0.26666666666666666
stable_low,3,6,2,72,9,0.3
stable_low,3,6,3,48,1,0.03333333333333333
stable_low,3,6,3,72,4,0.13333333333333333
stable_low,3,9,1,24,2,0.06666666666666667
stable_low,3,9,1,48,1,0.03333333333333333
stable_low,3,9,1,72,1,0.03333333333333333
stable_low,3,9,2,24,5,0.16666666666666666
stable_low,3,9,2,48,9,0.3
stable_low,3,9,2,72,8,0.26666666666666666
stable_low,3,9,3,72,4,0.13333333333333333
stable_low,3,12,1,24,2,0.06666666666666667
stable_low,3,12,1,72,2,0.06666666666666667
stable_low,3,12,2,24,6,0.2
stable_low,3,12,2,48,9,0.3
stable_low,3,12,2,72,6,0.2
stable_low,3,12,3,72,5,0.16666666666666666
stable_low,3,15,1,24,1,0.03333333333333333
stable_low,3,15,1,72,2,0.06666666666666667
stable_low,3,15,2,24,6,0.2
stable_low,3,15,2,48,9,0.3
stable_low,3,15,2,72,8,0.26666666666666666
stable_low,3,15,3,72,4,0.13333333333333333
stable_low,3,18,1,24,2,0.06666666666666667
stable_low,3,18,1,72,2,0.06666666666666667
stable_low,3,18,2,24,3,0.1
stable_low,3,18,2,48,8,0.26666666666666666
stable_low,3,18,2,72,9,0.3
stable_low,3,18,3,48,1,0.03333333333333333
stable_low,3,18,3,72,5,0.16666666666666666
stable_low,3,21,1,24,2,0.06666666666666667
stable_low,3,21,1,48,1,0.03333333333333333
stable_low,3,21,1,72,1,0.03333333333333333
stable_low,3,21,2,24,3,0.1
stable_low,3,21,2,48,8,0.26666666666666666
stable_low,3,21,2,72,8,0.26666666666666666
stable_low,3,21,3,48,1,0.03333333333333333
stable_low,3,21,3,72,6,0.2
stable_low,3,24,1,24,1,0.03333333333333333
stable_low,3,24,1,48,1,0.03333333333333333
stable_low,3,24,2,24,4,0.13333333333333333
stable_low,3,24,2,48,11,0.36666666666666664
stable_low,3,24,2,72,9,0.3
stable_low,3,24,3,48,1,0.03333333333333333
stable_low,3,24,3,72,3,0.1
stable_low,3,27,1,24,1,0.03333333333333333
stable_low,3,27,1,48,1,0.03333333333333333
stable_low,3,27,2,24,5,0.16666666666666666
stable_low,3,27,2,48,11,0.36666666666666664
stable_low,3,27,2,72,10,0.3333333333333333
stable_low,3,27,3,48,1,0.03333333333333333
stable_low,3,27,3,72,1,0.03333333333333333
stable_low,3,30,1,24,1,0.03333333333333333
stable_low,3,30,1,72,1,0.03333333333333333
stable_low,3,30,2,24,7,0.23333333333333334
stable_low,3,30,2,48,9,0.3
stable_low,3,30,2,72,10,0.3333333333333333
stable_low,3,30,3,48,1,0.03333333333333333
stable_low,3,30,3,72,1,0.03333333333333333
stable_low,3,33,1,24,1,0.03333333333333333
stable_low,3,33,1,48,1,0.03333333333333333
stable_low,3,33,2,24,8,0.26666666666666666
stable_low,3,33,2,48,9,0.3
stable_low,3,33,2,72,9,0.3
stable_low,3,33,3,48,1,0.03333333333333333
stable_low,3,33,3,72,1,0.03333333333333333
stable_low,3,36,1,48,1,0.03333333333333333
stable_low,3,36,2,24,6,0.2
stable_low,3,36,2,48,10,0.3333333333333333
stable_low,3,36,2,72,9,0.3
stable_low,3,36,3,48,1,0.03333333333333333
stable_low,3,36,3,72,3,0.1
stable_low,3,39,1,24,1,0.03333333333333333
stable_low,3,39,2,24,5,0.16666666666666666
stable_low,3,39,2,48,11,0.36666666666666664
stable_low,3,39,2,72,9,0.3
stable_low,3,39,3,48,1,0.03333333333333333
stable_low,3,39,3,72,3,0.1
stable_low,3,42,1,24,2,0.06666666666666667
stable_low,3,42,2,24,6,0.2
stable_low,3,42,2,48,10,0.3333333333333333
stable_low,3,42,2,72,7,0.23333333333333334
stable_low,3,42,3,48,2,0.06666666666666667
stable_low,3,42,3,72,3,0.1
stable_low,3,45,1,24,3,0.1
stable_low,3,45,2,24,7,0.23333333333333334
stable_low,3,45,2,48,9,0.3
stable_low,3,45,2,72,8,0.26666666666666666
stable_low,3,45,3,72,3,0.1
stable_low,3,48,1,24,2,0.06666666666666667
stable_low,3,48,1,48,1,0.03333333333333333
stable_low,3,48,2,24,5,0.16666666666666666
stable_low,3,48,2,48,10,0.3333333333333333
stable_low,3,48,2,72,9,0.3
stable_low,3,48,3,48,1,0.03333333333333333
stable_low,3,48,3,72,2,0.06666666666666667
stable_low,3,51,1,24,1,0.03333333333333333
stable_low,3,51,1,48,1,0.03333333333333333
stable_low,3,51,2,24,5,0.16666666666666666
stable_low,3,51,2,48,11,0.36666666666666664
stable_low,3,51,2,72,8,0.26666666666666666
stable_low,3,51,3,48,2,0.06666666666666667
stable_low,3,51,3,72,2,0.06666666666666667
stable_low,3,54,1,24,1,0.03333333333333333
stable_low,3,54,1,48,1,0.03333333333333333
stable_low,3,54,2,24,6,0.2
stable_low,3,54,2,48,11,0.36666666666666664
stable_low,3,54,2,72,4,0.13333333333333333
stable_low,3,54,3,48,3,0.1
stable_low,3,54,3,72,4,0.13333333333333333
stable_low,3,57,1,48,1,0.03333333333333333
stable_low,3,57,2,24,5,0.16666666666666666
stable_low,3,57,2,48,10,0.3333333333333333
stable_low,3,57,2,72,8,0.26666666666666666
stable_low,3,57,3,48,2,0.06666666666666667
stable_low,3,57,3,72,4,0.13333333333333333
stable_low,3,60,1,48,1,0.03333333333333333
stable_low,3,60,2,24,4,0.13333333333333333
stable_low,3,60,2,48,12,0.4
stable_low,3,60,2,72,8,0.26666666666666666
stable_low,3,60,3,72,5,0.16666666666666666
stable_low,3,63,1,24,1,0.03333333333333333
stable_low,3,63,1,48,2,0.06666666666666667
stable_low,3,63,2,24,5,0.16666666666666666
stable_low,3,63,2,48,11,0.36666666666666664
stable_low,3,63,2,72,6,0.2
stable_low,3,63,3,48,1,0.03333333333333333
stable_low,3,63,3,72,4,0.13333333333333333
stable_low,3,66,1,24,2,0.06666666666666667
stable_low,3,66,1,48,1,0.03333333333333333
stable_low,3,66,2,24,5,0.16666666666666666
stable_low,3,66,2,48,10,0.3333333333333333
stable_low,3,66,2,72,7,0.23333333333333334
stable_low,3,66,3,72,5,0.16666666666666666
stable_low,3,69,1,24,3,0.1
stable_low,3,69,2,24,3,0.1
stable_low,3,69,2,48,9,0.3
stable_low,3,69,2,72,10,0.3333333333333333
stable_low,3,69,3,72,5,0.16666666666666666
stable_low,3,72,1,24,3,0.1
stable_low,3,72,2,24,8,0.26666666666666666
stable_low,3,72,2,48,10,0.3333333333333333
stable_low,3,72,2,72,4,0.13333333333333333
stable_low,3,72,3,72,5,0.16666666666666666
stable_low,3,75,1,24,1,0.03333333333333333
stable_low,3,75,1,48,1,0.03333333333333333
stable_low,3,75,1,72,1,0.03333333333333333
stable_low,3,75,2,24,8,0.26666666666666666
stable_low,3,75,2,48,9,0.3
stable_low,3,75,2,72,5,0.16666666666666666
stable_low,3,75,3,48,1,0.03333333333333333
stable_low,3,75,3,72,4,0.13333333333333333
stable_low,3,78,1,24,1,0.03333333333333333
stable_low,3,78,1,48,1,0.03333333333333333
stable_low,3,78,2,24,10,0.3333333333333333
stable_low,3,78,2,48,9,0.3
stable_low,3,78,2,72,6,0.2
stable_low,3,78,3,72,3,0.1
stable_low,3,81,1,24,1,0.03333333333333333
stable_low,3,81,1,48,1,0.03333333333333333
stable_low,3,81,2,24,8,0.26666666666666666
stable_low,3,81,2,48,10,0.3333333333333333
stable_low,3,81,2,72,6,0.2
stable_low,3,81,3,72,4,0.13333333333333333
stable_low,3,84,1,24,1,0.03333333333333333
stable_low,3,84,1,72,1,0.03333333333333333
stable_low,3,84,2,24,8,0.26666666666666666
stable_low,3,84,2,48,9,0.3
stable_low,3,84,2,72,7,0.23333333333333334
stable_low,3,84,3,72,4,0.13333333333333333
stable_low,3,87,1,24,1,0.03333333333333333
stable_low,3,87,1,72,2,0.06666666666666667
stable_low,3,87,2,24,8,0.26666666666666666
stable_low,3,87,2,48,9,0.3
stable_low,3,87,2,72,5,0.16666666666666666
stable_low,3,87,3,72,5,0.16666666666666666
stable_low,3,90,1,24,1,0.03333333333333333
stable_low,3,90,1,48,1,0.03333333333333333
stable_low,3,90,1,72,1,0.03333333333333333
stable_low,3,90,2,24,9,0.3
stable_low,3,90,2,48,7,0.23333333333333334
stable_low,3,90,2,72,8,0.26666666666666666
stable_low,3,90,3,72,3,0.1
stable_low,3,93,1,24,1,0.03333333333333333
stable_low,3,93,1,48,1,0.03333333333333333
stable_low,3,93,1,72,1,0.03333333333333333
stable_low,3,93,2,24,10,0.3333333333333333
stable_low,3,93,2,48,7,0.23333333333333334
stable_low,3,93,2,72,5,0.16666666666666666
stable_low,3,93,3,72,5,0.16666666666666666
stable_low,3,96,1,24,1,0.03333333333333333
stable_low,3,96,1,48,1,0.03333333333333333
stable_low,3,96,1,72,1,0.03333333333333333
stable_low,3,96,2,24,10,0.3333333333333333
stable_low,3,96,2,48,6,0.2
stable_low,3,96,2,72,6,0.2
stable_low,3,96,3,48,1,0.03333333333333333
stable_low,3,96,3,72,4,0.13333333333333333
stable_low,3,99,1,24,1,0.03333333333333333
stable_low,3,99,1,48,1,0.03333333333333333
stable_low,3,99,2,24,10,0.3333333333333333
stable_low,3,99,2,48,9,0.3
stable_low,3,99,2,72,6,0.2
stable_low,3,99,3,72,3,0.1
stable_low,3,102,1,48,1,0.03333333333333333
stable_low,3,102,2,24,8,0.26666666666666666
stable_low,3,102,2,48,11,0.36666666666666664
stable_low,3,102,2,72,6,0.2
stable_low,3,102,3,72,4,0.13333333333333333
stable_low,3,105,1,72,1,0.03333333333333333
stable_low,3,105,2,24,11,0.36666666666666664
stable_low,3,105,2,48,9,0.3
stable_low,3,105,2,72,5,0.16666666666666666
stable_low,3,105,3,48,1,0.03333333333333333
stable_low,3,105,3,72,3,0.1
stable_low,3,108,1,72,1,0.03333333333333333
stable_low,3,108,2,24,7,0.23333333333333334
stable_low,3,108,2,48,9,0.3
stable_low,3,108,2,72,7,0.23333333333333334
stable_low,3,108,3,48,2,0.06666666666666667
stable_low,3,108,3,72,4,0.13333333333333333
stable_low,3,111,1,72,1,0.03333333333333333
stable_low,3,111,2,24,7,0.23333333333333334
stable_low,3,111,2,48,13,0.43333333333333335
stable_low,3,111,2,72,5,0.16666666666666666
stable_low,3,111,3,72,4,0.13333333333333333
stable_low,3,114,1,24,1,0.03333333333333333
stable_low,3,114,2,24,9,0.3
stable_low,3,114,2,48,10,0.3333333333333333
stable_low,3,114,2,72,4,0.13333333333333333
stable_low,3,114,3,48,1,0.03333333333333333
stable_low,3,114,3,72,5,0.16666666666666666
stable_low,3,117,1,24,1,0.03333333333333333
stable_low,3,117,2,24,8,0.26666666666666666
stable_low,3,117,2,48,11,0.36666666666666664
stable_low,3,117,2,72,5,0.16666666666666666
stable_low,3,117,3,48,1,0.03333333333333333
stable_low,3,117,3,72,4,0.13333333333333333
stable_low,6,-60,1,24,2,0.06666666666666667
stable_low,6,-60,1,48,1,0.03333333333333333
stable_low,6,-60,1,72,2,0.06666666666666667
stable_low,6,-60,2,24,6,0.2
stable_low,6,-60,2,48,5,0.16666666666666666
stable_low,6,-60,2,72,7,0.23333333333333334
stable_low,6,-60,3,48,2,0.06666666666666667
stable_low,6,-60,3,72,5,0.16666666666666666
stable_low,6,-57,1,24,2,0.06666666666666667
stable_low,6,-57,1,48,1,0.03333333333333333
stable_low,6,-57,1,72,2,0.06666666666666667
stable_low,6,-57,2,24,6,0.2
stable_low,6,-57,2,48,5,0.16666666666666666
stable_low,6,-57,2,72,7,0.23333333333333334
stable_low,6,-57,3,48,3,0.1
stable_low,6,-57,3,72,4,0.13333333333333333
stable_low,6,-54,1,24,2,0.06666666666666667
stable_low,6,-54,1,48,1,0.03333333333333333
stable_low,6,-54,1,72,2,0.06666666666666667
stable_low,6,-54,2,24,8,0.26666666666666666
stable_low,6,-54,2,48,5,0.16666666666666666
stable_low,6,-54,2,72,6,0.2
stable_low,6,-54,3,48,2,0.06666666666666667
stable_low,6,-54,3,72,4,0.13333333333333333
stable_low,6,-51,1,24,2,0.06666666666666667
stable_low,6,-51,1,48,1,0.03333333333333333
stable_low,6,-51,1,72,2,0.06666666666666667
stable_low,6,-51,2,24,7,0.23333333333333334
stable_low,6,-51,2,48,5,0.16666666666666666
stable_low,6,-51,2,72,8,0.26666666666666666
stable_low,6,-51,3,48,2,0.06666666666666667
stable_low,6,-51,3,72,3,0.1
stable_low,6,-48,1,24,2,0.06666666666666667
stable_low,6,-48,1,48,1,0.03333333333333333
stable_low,6,-48,1,72,2,0.06666666666666667
stable_low,6,-48,2,24,6,0.2
stable_low,6,-48,2,48,5,0.16666666666666666
stable_low,6,-48,2,72,9,0.3
stable_low,6,-48,3,48,2,0.06666666666666667
stable_low,6,-48,3,72,3,0.1
stable_low,6,-45,1,24,2,0.06666666666666667
stable_low,6,-45,1,48,1,0.03333333333333333
stable_low,6,-45,1,72,2,0.06666666666666667
stable_low,6,-45,2,24,6,0.2
stable_low,6,-45,2,48,6,0.2
stable_low,6,-45,2,72,7,0.23333333333333334
stable_low,6,-45,3,48,3,0.1
stable_low,6,-45,3,72,3,0.1
stable_low,6,-42,1,24,3,0.1
stable_low,6,-42,1,48,1,0.03333333333333333
stable_low,6,-42,1,72,2,0.06666666666666667
stable_low,6,-42,2,24,7,0.23333333333333334
stable_low,6,-42,2,48,5,0.16666666666666666
stable_low,6,-42,2,72,7,0.23333333333333334
stable_low,6,-42,3,48,3,0.1
stable_low,6,-42,3,72,2,0.06666666666666667
stable_low,6,-39,1,24,3,0.1
stable_low,6,-39,1,48,1,0.03333333333333333
stable_low,6,-39,1,72,2,0.06666666666666667
stable_low,6,-39,2,24,10,0.3333333333333333
stable_low,6,-39,2,48,5,0.16666666666666666
stable_low,6,-39,2,72,5,0.16666666666666666
stable_low,6,-39,3,48,1,0.03333333333333333
stable_low,6,-39,3,72,3,0.1
stable_low,6,-36,1,24,3,0.1
stable_low,6,-36,1,48,1,0.03333333333333333
stable_low,6,-36,1,72,2,0.06666666666666667
stable_low,6,-36,2,24,10,0.3333333333333333
stable_low,6,-36,2,48,7,0.23333333333333334
stable_low,6,-36,2,72,4,0.13333333333333333
stable_low,6,-36,3,72,3,0.1
stable_low,6,-33,1,24,2,0.06666666666666667
stable_low,6,-33,1,48,1,0.03333333333333333
stable_low,6,-33,1,72,2,0.06666666666666667
stable_low,6,-33,2,24,9,0.3
stable_low,6,-33,2,48,6,0.2
stable_low,6,-33,2,72,7,0.23333333333333334
stable_low,6,-33,3,72,3,0.1
stable_low,6,-30,1,24,1,0.03333333333333333
stable_low,6,-30,1,72,2,0.06666666666666667
stable_low,6,-30,2,24,10,0.3333333333333333
stable_low,6,-30,2,48,6,0.2
stable_low,6,-30,2,72,8,0.26666666666666666
stable_low,6,-30,3,72,3,0.1
stable_low,6,-27,1,24,1,0.03333333333333333
stable_low,6,-27,1,72,2,0.06666666666666667
stable_low,6,-27,2,24,11,0.36666666666666664
stable_low,6,-27,2,48,7,0.23333333333333334
stable_low,6,-27,2,72,7,0.23333333333333334
stable_low,6,-27,3,72,2,0.06666666666666667
stable_low,6,-24,1,24,1,0.03333333333333333
stable_low,6,-24,1,48,1,0.03333333333333333
stable_low,6,-24,1,72,2,0.06666666666666667
stable_low,6,-24,2,24,10,0.3333333333333333
stable_low,6,-24,2,48,7,0.23333333333333334
stable_low,6,-24,2,72,7,0.23333333333333334
stable_low,6,-24,3,72,2,0.06666666666666667
stable_low,6,-21,1,24,1,0.03333333333333333
stable_low,6,-21,1,48,1,0.03333333333333333
stable_low,6,-21,1,72,2,0.06666666666666667
stable_low,6,-21,2,24,8,0.26666666666666666
stable_low,6,-21,2,48,7,0.23333333333333334
stable_low,6,-21,2,72,8,0.26666666666666666
stable_low,6,-21,3,48,1,0.03333333333333333
stable_low,6,-21,3,72,2,0.06666666666666667
stable_low,6,-18,1,24,1,0.03333333333333333
stable_low,6,-18,1,48,1,0.03333333333333333
stable_low,6,-18,1,72,2,0.06666666666666667
stable_low,6,-18,2,24,7,0.23333333333333334
stable_low,6,-18,2,48,8,0.26666666666666666
stable_low,6,-18,2,72,8,0.26666666666666666
stable_low,6,-18,3,48,1,0.03333333333333333
stable_low,6,-18,3,72,2,0.06666666666666667
stable_low,6,-15,1,24,1,0.03333333333333333
stable_low,6,-15,1,48,1,0.03333333333333333
stable_low,6,-15,1,72,2,0.06666666666666667
stable_low,6,-15,2,24,7,0.23333333333333334
stable_low,6,-15,2,48,6,0.2
stable_low,6,-15,2,72,9,0.3
stable_low,6,-15,3,48,1,0.03333333333333333
stable_low,6,-15,3,72,3,0.1
stable_low,6,-12,1,24,1,0.03333333333333333
stable_low,6,-12,1,48,1,0.03333333333333333
stable_low,6,-12,1,72,1,0.03333333333333333
stable_low,6,-12,2,24,8,0.26666666666666666
stable_low,6,-12,2,48,6,0.2
stable_low,6,-12,2,72,9,0.3
stable_low,6,-12,3,72,4,0.13333333333333333
stable_low,6,-9,1,24,2,0.06666666666666667
stable_low,6,-9,1,48,1,0.03333333333333333
stable_low,6,-9,1,72,1,0.03333333333333333
stable_low,6,-9,2,24,8,0.26666666666666666
stable_low,6,-9,2,48,4,0.13333333333333333
stable_low,6,-9,2,72,8,0.26666666666666666
stable_low,6,-9,3,72,6,0.2
stable_low,6,-6,1,24,2,0.06666666666666667
stable_low,6,-6,1,48,1,0.03333333333333333
stable_low,6,-6,1,72,1,0.03333333333333333
stable_low,6,-6,2,24,6,0.2
stable_low,6,-6,2,48,5,0.16666666666666666
stable_low,6,-6,2,72,7,0.23333333333333334
stable_low,6,-6,3,48,1,0.03333333333333333
stable_low,6,-6,3,72,7,0.23333333333333334
stable_low,6,-3,1,24,4,0.13333333333333333
stable_low,6,-3,1,48,1,0.03333333333333333
stable_low,6,-3,1,72,1,0.03333333333333333
stable_low,6,-3,2,24,5,0.16666666666666666
stable_low,6,-3,2,48,5,0.16666666666666666
stable_low,6,-3,2,72,7,0.23333333333333334
stable_low,6,-3,3,48,1,0.03333333333333333
stable_low,6,-3,3,72,6,0.2
stable_low,6,0,1,24,3,0.1
stable_low,6,0,1,48,1,0.03333333333333333
stable_low,6,0,1,72,1,0.03333333333333333
stable_low,6,0,2,24,5,0.16666666666666666
stable_low,6,0,2,48,6,0.2
stable_low,6,0,2,72,8,0.26666666666666666
stable_low,6,0,3,72,6,0.2
stable_low,6,3,1,24,4,0.13333333333333333
stable_low,6,3,1,48,1,0.03333333333333333
stable_low,6,3,2,24,5,0.16666666666666666
stable_low,6,3,2,48,6,0.2
stable_low,6,3,2,72,7,0.23333333333333334
stable_low,6,3,3,48,1,0.03333333333333333
stable_low,6,3,3,72,6,0.2
stable_low,6,6,1,24,3,0.1
stable_low,6,6,1,48,1,0.03333333333333333
stable_low,6,6,1,72,1,0.03333333333333333
stable_low,6,6,2,24,4,0.13333333333333333
stable_low,6,6,2,48,6,0.2
stable_low,6,6,2,72,9,0.3
stable_low,6,6,3,48,2,0.06666666666666667
stable_low,6,6,3,72,4,0.13333333333333333
stable_low,6,9,1,24,4,0.13333333333333333
stable_low,6,9,1,48,1,0.03333333333333333
stable_low,6,9,2,24,4,0.13333333333333333
stable_low,6,9,2,48,9,0.3
stable_low,6,9,2,72,8,0.26666666666666666
stable_low,6,9,3,72,4,0.13333333333333333
stable_low,6,12,1,24,3,0.1
stable_low,6,12,1,72,2,0.06666666666666667
stable_low,6,12,2,24,4,0.13333333333333333
stable_low,6,12,2,48,9,0.3
stable_low,6,12,2,72,8,0.26666666666666666
stable_low,6,12,3,72,4,0.13333333333333333
stable_low,6,15,1,24,2,0.06666666666666667
stable_low,6,15,1,72,2,0.06666666666666667
stable_low,6,15,2,24,5,0.16666666666666666
stable_low,6,15,2,48,11,0.36666666666666664
stable_low,6,15,2,72,5,0.16666666666666666
stable_low,6,15,3,72,5,0.16666666666666666
stable_low,6,18,1,24,1,0.03333333333333333
stable_low,6,18,1,72,2,0.06666666666666667
stable_low,6,18,2,24,5,0.16666666666666666
stable_low,6,18,2,48,8,0.26666666666666666
stable_low,6,18,2,72,8,0.26666666666666666
stable_low,6,18,3,48,1,0.03333333333333333
stable_low,6,18,3,72,5,0.16666666666666666
stable_low,6,21,1,24,2,0.06666666666666667
stable_low,6,21,1,72,2,0.06666666666666667
stable_low,6,21,2,24,4,0.13333333333333333
stable_low,6,21,2,48,9,0.3
stable_low,6,21,2,72,7,0.23333333333333334
stable_low,6,21,3,48,1,0.03333333333333333
stable_low,6,21,3,72,5,0.16666666666666666
stable_low,6,24,1,24,1,0.03333333333333333
stable_low,6,24,1,48,1,0.03333333333333333
stable_low,6,24,2,24,5,0.16666666666666666
stable_low,6,24,2,48,10,0.3333333333333333
stable_low,6,24,2,72,7,0.23333333333333334
stable_low,6,24,3,48,2,0.06666666666666667
stable_low,6,24,3,72,4,0.13333333333333333
stable_low,6,27,1,24,1,0.03333333333333333
stable_low,6,27,1,48,1,0.03333333333333333
stable_low,6,27,2,24,5,0.16666666666666666
stable_low,6,27,2,48,9,0.3
stable_low,6,27,2,72,11,0.36666666666666664
stable_low,6,27,3,48,1,0.03333333333333333
stable_low,6,27,3,72,2,0.06666666666666667
stable_low,6,30,1,24,1,0.03333333333333333
stable_low,6,30,1,48,1,0.03333333333333333
stable_low,6,30,2,24,6,0.2
stable_low,6,30,2,48,10,0.3333333333333333
stable_low,6,30,2,72,8,0.26666666666666666
stable_low,6,30,3,48,1,0.03333333333333333
stable_low,6,30,3,72,3,0.1
stable_low,6,33,1,24,1,0.03333333333333333
stable_low,6,33,1,72,1,0.03333333333333333
stable_low,6,33,2,24,6,0.2
stable_low,6,33,2,48,10,0.3333333333333333
stable_low,6,33,2,72,9,0.3
stable_low,6,33,3,48,1,0.03333333333333333
stable_low,6,33,3,72,2,0.06666666666666667
stable_low,6,36,1,48,1,0.03333333333333333
stable_low,6,36,2,24,7,0.23333333333333334
stable_low,6,36,2,48,10,0.3333333333333333
stable_low,6,36,2,72,7,0.23333333333333334
stable_low,6,36,3,48,1,0.03333333333333333
stable_low,6,36,3,72,4,0.13333333333333333
stable_low,6,39,1,48,1,0.03333333333333333
stable_low,6,39,2,24,7,0.23333333333333334
stable_low,6,39,2,48,12,0.4
stable_low,6,39,2,72,6,0.2
stable_low,6,39,3,48,1,0.03333333333333333
stable_low,6,39,3,72,3,0.1
stable_low,6,42,1,24,1,0.03333333333333333
stable_low,6,42,1,48,1,0.03333333333333333
stable_low,6,42,2,24,5,0.16666666666666666
stable_low,6,42,2,48,12,0.4
stable_low,6,42,2,72,7,0.23333333333333334
stable_low,6,42,3,48,1,0.03333333333333333
stable_low,6,42,3,72,3,0.1
stable_low,6,45,1,24,1,0.03333333333333333
stable_low,6,45,1,48,1,0.03333333333333333
stable_low,6,45,2,24,5,0.16666666666666666
stable_low,6,45,2,48,12,0.4
stable_low,6,45,2,72,7,0.23333333333333334
stable_low,6,45,3,48,1,0.03333333333333333
stable_low,6,45,3,72,3,0.1
stable_low,6,48,1,24,2,0.06666666666666667
stable_low,6,48,2,24,4,0.13333333333333333
stable_low,6,48,2,48,10,0.3333333333333333
stable_low,6,48,2,72,10,0.3333333333333333
stable_low,6,48,3,48,1,0.03333333333333333
stable_low,6,48,3,72,3,0.1
stable_low,6,51,1,24,1,0.03333333333333333
stable_low,6,51,1,48,1,0.03333333333333333
stable_low,6,51,2,24,5,0.16666666666666666
stable_low,6,51,2,48,10,0.3333333333333333
stable_low,6,51,2,72,10,0.3333333333333333
stable_low,6,51,3,48,1,0.03333333333333333
stable_low,6,51,3,72,2,0.06666666666666667
stable_low,6,54,1,24,1,0.03333333333333333
stable_low,6,54,1,48,1,0.03333333333333333
stable_low,6,54,2,24,6,0.2
stable_low,6,54,2,48,12,0.4
stable_low,6,54,2,72,7,0.23333333333333334
stable_low,6,54,3,48,1,0.03333333333333333
stable_low,6,54,3,72,2,0.06666666666666667
stable_low,6,57,1,24,1,0.03333333333333333
stable_low,6,57,1,48,1,0.03333333333333333
stable_low,6,57,2,24,6,0.2
stable_low,6,57,2,48,10,0.3333333333333333
